,Accx,Accy,Accz,Gyrx,Gyry,Gyrz,Entr
349,-3.946102903,0.461890468,4.483833749,-0.36651,-0.10239,0.06632,3
350,-3.812368204,0.494820668,4.330778977,-0.39792,-0.06865,0.03956,3
351,-3.550938597,0.445924523,4.278323182,-0.37349,-0.04538,0.0256,3
352,-3.499008583,0.61011098,4.630814521,-0.3188,-0.0477,0.02909,3
353,-3.368277158,0.54754085,4.402605791,-0.18616,-0.02443,0.0128,3
354,-3.239021177,0.594778454,4.735111247,-0.0477,-0.03491,0.01396,3
355,-3.112410212,0.439321709,5.076743877,0.02094,-0.05934,0.02676,3
356,-3.218865816,0.504637949,5.244650055,0.05352,-0.10239,0.05352,3
357,-3.435496975,0.656832728,5.468643972,0.04189,-0.15591,0.08494,3
358,-3.741600126,0.597708487,5.78437689,-0.03142,-0.24434,0.1466,3
359,-3.850664207,0.934541917,5.698997811,-0.0605,-0.30251,0.18384,3
360,-4.138678478,1.006104145,5.828268518,-0.07214,-0.3316,0.19314,3
361,-4.176246169,1.020675264,5.770199705,-0.05003,-0.31066,0.17569,3
362,-4.427041591,0.744942758,5.858648169,-0.03607,-0.02676,0.00349,3
363,-4.837726793,0.763359173,5.908467229,-0.10472,0.05003,-0.00349,3
364,-4.785362383,0.80449298,5.860343612,-0.06516,0.00814,-0.00814,3
365,-5.033315753,0.484001429,6.072079881,-0.01164,0,-0.00698,3
366,-4.977119477,0.092377022,6.136598798,0.09075,-0.00698,-0.00814,3
367,-5.105663522,-0.077537811,6.001319962,0.22689,0.18267,-0.01513,3
368,-5.075353054,-0.228212753,5.967174503,0.22921,0.17918,-0.07563,3
369,-4.926377819,-0.201423392,5.978689491,0.20943,0.17569,-0.11752,3
370,-4.703651691,-0.538890856,5.860355385,0.16755,0.15358,-0.14311,3
371,-4.371978585,-0.537987232,5.637724675,0.05236,0.07679,-0.12682,3
372,-4.384579601,-0.552833804,5.911534689,-0.01164,-0.01396,0,3
373,-4.293426774,-0.332867748,5.900436866,-0.00698,-0.00233,-0.01047,3
374,-4.164733124,-0.102824576,5.813222996,-0.00349,-0.00465,-0.00698,3
375,-3.974839468,0.149222705,5.568860036,-0.01629,0.00349,-0.00465,3
376,-3.634461487,0.219774819,5.507777627,-0.07796,0.00582,-0.01047,3
377,-3.504129337,0.287572966,5.476736977,-0.09192,0.00698,-0.01047,3
378,-3.383404765,0.166184291,5.386557064,-0.0605,0.00698,-0.0128,3
379,-3.515180827,0.189441068,5.138068017,-0.02094,-0.00233,-0.00931,3
380,-3.476905048,0.315282378,5.225450443,0.01629,0,-0.00582,3
381,-3.421522565,0.222895497,5.226896424,0.02094,-0.03142,0.0128,3
382,-3.428029957,0.317250325,5.188876529,-0.01047,-0.11868,0.06167,3
383,-3.625423923,0.18140267,5.37136063,0.01047,-0.10123,0.09075,3
384,-3.662394889,0.090441057,5.304054594,-0.04305,-0.04189,0.01396,3
385,-3.958817671,-0.095826991,5.157547791,-0.07563,-0.01745,-0.02094,3
386,-3.917383926,0.164301633,5.124978857,-0.05236,-0.06399,0.03258,3
387,-4.196646516,0.193125038,5.245300936,-0.04654,-0.0477,0.01629,3
388,-4.114969192,0.121306892,5.040104754,-0.0477,-0.04887,0.0256,3
389,-3.9580473,0.180119265,4.837848439,-0.04189,-0.03258,0.01164,3
390,-3.812956869,0.105325515,4.4923843,-0.00814,-0.00698,-0.00349,3
391,-3.679308057,-0.001233171,4.691999347,0.00465,0,-0.00814,3
392,-3.640386647,-0.100750726,4.347329762,0.00698,0.00233,-0.00814,3
393,-3.797317982,-0.193803882,4.280881605,-0.00349,0.00116,-0.01047,3
394,-3.962369017,-0.313496313,4.345823514,0.00931,0.00116,-0.00814,3
395,-3.897890325,-0.278511492,4.451198157,0,0,-0.01047,3
396,-4.156660003,-0.283937304,4.146113455,0.00116,-0.00116,-0.01164,3
397,-4.262614367,-0.489654536,4.000971756,-0.00116,-0.00233,-0.01047,3
398,-4.236964214,-0.366151146,3.896212298,0.00931,0.00582,-0.00814,3
399,-4.25749836,-0.46018242,4.109301112,-0.00465,0,-0.00931,3
400,-4.591584983,-0.610151303,4.336689866,-0.00116,0.00349,-0.01047,3
401,-4.726246472,-0.384497928,4.417768949,-0.02792,0,-0.01396,3
402,-4.749807757,-0.188922697,4.41345678,-0.0477,0.00465,-0.01047,3
403,-4.617792267,-0.088489539,4.339452334,-0.12217,0.00931,-0.00465,3
404,-4.664926779,-0.11501165,4.242598109,-0.20594,0.01629,-0.0128,3
405,-4.700839225,-0.211392739,4.075594566,-0.24201,0.01745,-0.01047,3
406,-4.93834866,-0.1184627,4.260039328,-0.18733,0.0128,-0.01396,3
407,-4.969938853,-0.281400478,4.048396192,-0.15009,0.01978,-0.01745,3
408,-4.887266835,-0.360731532,4.291051954,-0.15591,0.01396,-0.01047,3
409,-5.033718602,-0.520938319,4.178622665,-0.20013,0.03258,-0.01745,3
410,-5.072299526,-0.812924064,4.32129782,-0.28623,0.01978,-0.01396,3
411,-5.184704406,-1.076133191,4.453072758,-0.36884,0.0256,-0.01629,3
412,-5.282918526,-1.329271176,4.610421155,-0.38629,0.02909,-0.01862,3
413,-5.235141491,-1.578352113,4.284403484,-0.32579,0.02094,-0.01513,3
414,-5.344830654,-1.759580865,4.207027591,-0.21525,0.01745,-0.01164,3
415,-5.561107629,-1.665732487,4.187047126,-0.17453,0.01396,-0.00931,3
416,-5.468722339,-1.641033448,4.068720946,-0.16522,0.01396,-0.00931,3
417,-5.482868713,-1.395374497,3.836663658,-0.18849,0.01513,-0.00931,3
418,-5.510580794,-1.19530438,3.700283956,-0.2106,0.0128,-0.00698,3
419,-5.67327583,-0.897541389,3.854127116,-0.1978,0.00233,-0.00465,3
420,-5.524510207,-0.896966273,3.696442453,-0.17336,-0.0128,-0.00116,3
421,-5.384862237,-0.492617925,3.657630584,-0.09192,0.00582,-0.01164,3
422,-5.293257977,-0.328683372,3.569344364,0.01745,-0.00465,-0.00814,3
423,-5.116335574,-0.107285933,3.451492612,0.17802,-0.03258,0.01047,3
424,-4.878860804,-0.390312482,3.488479022,0.26296,-0.04887,0.00931,3
425,-4.910477739,-0.275381223,3.307625768,0.30601,-0.02443,-0.00116,3
426,-5.00425481,-0.265407969,3.402487096,0.31531,-0.03025,-0.00116,3
427,-4.953509689,-0.158131459,3.388739265,0.3188,-0.08726,0.03374,3
428,-4.955474596,-0.284790782,3.525526316,0.29321,-0.1338,0.06748,3
429,-4.900338551,-0.190645771,3.555874573,0.24899,-0.23736,0.09774,3
430,-4.673893353,-0.402193773,3.793058451,0.22805,-0.36534,0.17104,3
431,-4.727965231,-0.422364874,3.987091616,0.23387,-0.44097,0.21176,3
432,-4.645715205,-0.393674168,3.803595396,0.2583,-0.31531,0.22805,3
433,-4.568351223,-0.201718751,3.882919465,0.23968,-0.05701,0.09192,3
434,-4.264491978,-0.174108581,3.897792652,0.06516,0.05236,-0.00814,3
435,-3.882118908,0.047686722,3.724993717,-0.19547,-0.12101,-0.04189,3
436,-3.857982775,0.026484044,3.470425447,-0.42119,-0.25248,-0.10123,3
437,-3.729435945,-0.153787573,3.74600716,-0.50613,0.17336,-0.05585,3
438,-3.752579517,-0.357709891,3.554800256,-0.42352,0.02676,-0.01047,3
439,-3.802649464,-0.425378381,3.472964644,-0.44214,0.0384,0.00349,3
440,-3.851136686,-0.412567816,3.661745362,-0.43283,0.03374,-0.00349,3
441,-4.058072671,-0.522037373,3.828116786,-0.42817,0.03374,-0.00349,3
442,-4.07617588,-0.190134247,3.662993952,-0.46541,0.0128,0.00465,3
443,-4.161641897,-0.11826085,3.716011232,-0.47472,0.03491,-0.00931,3
444,-4.089075044,-0.087421115,3.882053672,-0.44912,0.02327,-0.00582,3
445,-3.898187419,-0.10525801,4.296388249,-0.27808,0.00116,0.00116,3
446,-3.879928262,-0.017661698,4.289969976,-0.11984,0.01164,-0.0128,3
447,-3.796982213,-0.004911831,4.532632226,0.00582,0.00349,-0.0128,3
448,-3.698978233,0.17327141,4.546377264,0.11053,-0.00698,-0.00931,3
449,-3.740463155,0.190180682,4.653223347,0.185,-0.01396,-0.00814,3
450,-3.637187559,0.117396779,4.4984953,0.25597,-0.01513,-0.01629,3
451,-3.543746394,-0.170815417,4.237526142,0.30368,-0.02094,-0.01047,3
452,-3.403181718,-0.204392836,4.006669052,0.27575,-0.02327,-0.00931,3
453,-3.394202896,-0.259092827,4.045522408,0.22689,-0.05003,0.00582,3
454,-3.462653917,-0.491083175,4.150612029,0.11752,-0.09541,0.02909,3
455,-3.365501856,-0.323374932,4.199144769,0.0256,-0.03956,0.01047,3
456,-3.414491734,-0.305083347,4.198586792,-0.05236,0.00814,-0.00698,3
457,-3.282423087,-0.351345004,4.05678452,-0.14777,0.0128,-0.00582,3
458,-3.089850504,-0.49730459,4.094269292,-0.22921,0.01978,-0.00465,3
459,-3.142528312,-0.786271504,4.059195516,-0.22689,0.01978,-0.00582,3
460,-3.183704053,-1.131273666,4.046606329,-0.20827,0.01978,-0.00582,3
461,-3.356225098,-1.433008995,4.143996799,-0.25248,0.02327,-0.01164,3
462,-3.222486592,-1.529429481,4.10033574,-0.34789,0.03258,-0.01513,3
463,-3.413881559,-1.645691866,3.760212088,-0.51544,0.10355,-0.0384,3
464,-3.569223353,-1.744354462,3.746797352,-0.68531,0.20362,-0.06516,3
465,-3.696034083,-1.47803954,3.536038626,-0.80865,0.15591,-0.03607,3
466,-3.904175837,-1.589643677,3.495686943,-0.92383,0.15009,-0.03025,3
467,-3.896458412,-1.670094063,3.253864815,-0.96223,0.11402,-0.00814,3
468,-3.989042049,-1.562905994,3.18656386,-0.90522,0.09541,0.00233,3
469,-4.016881807,-1.509486299,3.288645666,-0.91685,0.11286,-0.00349,3
470,-3.737866196,-1.674764037,3.057953299,-1.02739,0.11635,0.01862,3
471,-3.970469346,-1.961810866,2.684753459,-1.15537,0.10472,0.02909,3
472,-4.305329641,-2.019367122,2.696765489,-1.21355,0.10821,0.03956,3
473,-4.746757295,-1.967958788,2.551579414,-1.22053,0.10821,0.04305,3
474,-5.019479564,-2.20544829,2.546317947,-1.17399,0.08145,0.03491,3
475,-4.889682348,-2.20206218,2.631776378,-1.20424,0.05469,0.01862,3
476,-5.20463203,-2.182864718,1.9508179,-1.34619,0.06632,0.01513,3
477,-5.133512298,-2.228535238,1.212838481,-1.46138,0.06981,0.04305,3
478,-4.970938858,-2.194290758,1.192215964,-1.49628,0.02327,0.07447,3
479,-5.090344073,-2.310606352,0.92356719,-1.27056,-0.04887,0.01513,3
480,-4.971266192,-2.557341621,0.571886014,-1.19726,0.01862,-0.03723,3
481,-4.789696265,-2.823926802,0.368395044,-1.26591,0.05701,-0.03374,3
482,-4.662161347,-3.139581088,0.035283206,-1.41018,0.1338,-0.03723,3
483,-4.635326188,-3.535623759,-0.122189908,-1.58937,0.15824,-0.03956,3
484,-4.483731379,-3.824870169,-0.460589175,-1.87676,0.11984,0.02909,3
485,-4.800689992,-3.948996339,-0.929333066,-2.1176,0.15824,0.01396,3
486,-4.882674649,-4.019436766,-1.465795201,-2.28515,0.0384,-0.01629,3
487,-4.988887632,-3.998920821,-1.864752761,-2.47597,0.03258,-0.03374,3
488,-4.961340301,-3.926338657,-2.42818205,-2.74474,0.12333,-0.00698,3
489,-4.805055191,-3.781152898,-3.336217435,-3.04376,0.07796,0.0733,3
490,-4.873070317,-3.902656005,-4.073679247,-3.31719,0.13962,-0.16871,3
491,-4.948192205,-3.644997163,-4.68555208,-3.56851,0.08145,-0.05236,3
492,-4.892012828,-3.472134572,-5.594292495,-3.94782,0.25714,0.15242,3
493,-4.775953655,-2.921886255,-6.46641057,-4.4237,0.20594,0.08145,3
494,-4.789113628,-2.487665199,-6.955689418,-5.06014,-0.05236,0.08494,3
495,-4.974748271,-1.881320219,-7.852375194,-5.77338,-0.39211,0.26761,3
496,-4.933974804,-1.068806437,-8.870973264,-6.66463,0.36185,0.39211,3
497,-4.879251537,-0.529614626,-9.438279376,-7.77812,0.0256,0.4049,3
498,-4.811634082,0.233256457,-9.991505487,-8.82878,0.98085,0.33742,3
499,-4.582686127,0.889589566,-10.56461662,-10.44374,0.36884,0.18384,3
500,-4.52725086,1.551195336,-11.03691711,-10.98129,0.00698,0.16173,3
501,-4.400156202,2.057351718,-11.42431059,-11.44437,-0.59921,0.11984,1
502,-4.109237094,2.662268664,-11.89421721,-7.43139,6.83916,0.23387,1
503,-3.999563316,2.908233652,-12.25458746,3.65927,-0.32811,-1.33805,1
504,-3.581291148,3.24357407,-12.7350622,5.1125,-0.41421,-1.33339,1
505,-3.586550766,3.164685681,-12.91075721,5.65121,-0.63063,-1.32525,1
506,-3.411083692,3.072940959,-13.03613773,2.99606,-2.89483,-1.66732,1
507,-3.402246437,3.064161964,-13.08902768,-1.19261,-0.93314,-0.59921,1
508,-3.262158308,2.769114959,-13.25681156,-1.0588,-0.70393,-0.5899,1
509,-3.080873087,2.640800995,-13.21086316,-1.83371,3.84194,0.40141,1
510,-3.147397557,2.604503902,-13.32699017,-0.28972,-0.22456,0.86682,1
511,-3.008562532,2.682069782,-13.36778604,0.13031,0.15358,1.12047,1
512,-2.787631079,2.733458372,-13.24203957,0.75512,0.29786,1.20424,1
513,-2.809241927,2.713520578,-13.20760273,1.04368,0.24667,1.18563,1
514,-2.858635089,2.592862761,-13.16334531,1.31827,0.28739,1.17981,1
515,-2.959355461,2.567309387,-13.0375907,1.5021,0.28274,1.14839,1
516,-2.977669191,2.530923725,-13.0253942,-0.12566,-0.13613,0.38047,1
517,-3.074802876,2.322597714,-12.86131807,-0.32346,-0.09308,0.26063,1
518,-3.339037639,2.517695964,-13.15585915,-0.16289,-0.02909,0.09774,1
519,-3.682836697,2.820507575,-13.37524879,0.03491,0.00698,0.00116,1
520,-4.162558448,2.80150124,-13.68054081,0.30135,0.04305,0,1
521,-4.40591072,2.980299465,-13.90541741,0.55267,0.08494,0,1
522,-4.787848731,3.161611072,-14.04294178,-0.15824,-0.00931,0.02676,1
523,-4.790783053,3.287454175,-14.14716462,0.1373,0.03607,-0.00465,1
524,-4.832077187,3.082626148,-14.44396886,-0.00233,0,-0.00698,1
525,-4.967168524,2.961458632,-14.42036425,-0.00931,-0.00349,-0.00931,1
526,-4.986697618,2.93617307,-14.1977357,0,0.00116,-0.00814,1
527,-5.096256622,2.730071865,-13.96044052,0.00233,0.00116,-0.0128,1
528,-5.05781009,2.412547292,-13.50518366,-0.00465,0.00233,-0.00814,1
529,-4.687718438,2.224803822,-13.12406555,-0.00349,0,-0.01047,1
530,-4.805342553,2.163256536,-13.30254402,0,0,-0.00814,1
531,-4.583073285,2.053645515,-13.7430311,0.00349,-0.00116,-0.01047,1
532,-4.358464271,2.040000095,-13.54371716,-0.00116,-0.00116,-0.00814,1
533,-4.204649216,1.707701828,-13.46025587,0.00116,0.00116,-0.00814,1
534,-3.879048825,1.454873953,-13.57535698,0.00116,0,-0.01164,1
535,-3.762050817,1.151557189,-13.48098781,-0.00233,0,-0.00931,1
536,-3.360001485,1.076180562,-13.28636793,0.00233,0.00116,-0.01047,1
537,-2.844304711,0.668127084,-13.22391972,0.00582,0.00116,-0.00698,1
538,-2.440721041,0.841932307,-13.17570653,0.00116,-0.00116,-0.00814,1
539,-2.534679711,0.91480773,-13.17345041,0.00465,-0.00116,-0.00465,1
540,-2.312769697,0.972470765,-13.13440929,0.00698,0.00465,-0.00582,1
541,-2.244652734,1.435648661,-12.78138762,-0.00233,0,-0.00814,1
542,-2.091389094,2.095896988,-12.63223224,0,0,-0.0128,1
543,-2.0335211,2.29314846,-12.71104568,0.00233,0.00116,-0.00698,1
544,-2.060778807,2.42328407,-12.67203146,0.00116,0,-0.00814,1
545,-2.072188008,2.647558426,-12.89632248,0.00582,-0.00233,-0.00814,1
546,-1.878099939,2.723112815,-13.14744988,-0.00116,0,-0.00582,1
547,-1.854563288,2.764751825,-13.22184891,0.00233,0.00116,-0.00698,1
548,-1.971059881,2.940118028,-13.55510482,0.00116,0,-0.00931,1
549,-2.18739582,2.698693767,-13.75445153,0.00814,0.00116,-0.00698,1
550,-2.207370388,2.471866327,-13.73814387,0.00465,0.00233,-0.01047,1
551,-2.326395854,2.352443574,-13.72066552,0.00233,0.00116,-0.01047,1
552,-2.893625367,2.052092468,-13.67505108,0,-0.00116,-0.00814,1
553,-3.115463704,1.90602904,-13.61591961,0.00465,0.00233,-0.01047,1
554,-3.55636469,1.598013824,-13.50862278,-0.00116,-0.00116,-0.0128,1
555,-3.812660343,1.333863421,-13.43930641,0.00349,0.00465,-0.01047,1
556,-3.909058001,1.215031981,-13.5362987,0.00233,0.00349,-0.00814,1
557,-3.921747153,1.158152324,-13.62770991,0.00233,0.00116,-0.00931,1
558,-3.946727419,1.185478936,-13.61698189,0.00349,0,-0.00698,1
559,-4.338336855,1.211150859,-13.3270086,0.00465,0.00116,-0.00582,1
560,-4.392969434,1.102640108,-13.12356837,0,-0.00116,-0.00582,1
561,-4.610279044,1.280538987,-12.70711168,0.00698,0,-0.00582,1
562,-4.660449275,1.196334195,-12.60462094,-0.00233,-0.00116,-0.00931,1
563,-4.696624862,1.204352259,-12.46533506,0.00465,0.00233,-0.01164,1
564,-4.871477822,1.293447225,-12.33123325,0.00116,0,-0.00698,1
565,-4.765820166,1.227169995,-12.21707333,0,0.00116,-0.00814,1
566,-4.478726881,1.269301001,-12.16610479,0.00116,0.00465,-0.00465,1
567,-4.378677632,1.226567171,-12.33151077,0.00116,0.00116,-0.00582,1
568,-4.297042647,1.009109903,-12.47912379,0.00465,-0.00116,-0.01047,1
569,-4.054998967,0.954853233,-12.8569309,-0.00233,0,-0.00931,1
570,-3.971923093,0.960728292,-12.97777525,0.00465,0,-0.0128,1
571,-3.84429077,0.932549769,-12.97183977,-0.00116,-0.00116,-0.00814,1
572,-3.545499096,1.318679068,-13.29963878,-0.00814,-0.00233,-0.01047,1
573,-3.388971245,1.344416287,-13.64474914,0.00233,0.00233,-0.00814,1
574,-3.155729315,1.363678499,-13.9625275,-0.00116,0.00116,-0.00698,1
575,-3.154520868,1.265270528,-14.06396024,0,-0.00233,-0.00931,1
576,-3.193588729,1.355828927,-14.08006163,0,0.00349,-0.00814,1
577,-3.017970433,1.501366097,-14.27651676,-0.00582,-0.00233,-0.00814,1
578,-2.964228987,1.451638803,-14.44111395,0.00814,0.00349,-0.00698,1
579,-3.044388437,1.672501037,-14.41960905,0.00116,0,-0.00814,1
580,-3.249098191,1.567395299,-14.84496975,-0.00465,0,-0.01047,1
581,-3.355348091,1.445653204,-14.83032603,-0.00116,0.00116,-0.01047,1
582,-3.651535855,1.337608401,-14.75049373,0.00233,0,-0.00931,1
583,-3.769001738,1.298037783,-14.67862767,0.00349,0.00116,-0.01047,1
584,-4.080369704,1.251905914,-14.49029558,-0.00116,-0.00116,-0.00814,1
585,-4.429775273,1.424005837,-14.69299822,0.00233,0,-0.01164,1
586,-4.582354288,1.652650779,-14.32789739,0.00349,-0.00116,-0.0128,1
587,-4.791660318,1.700616391,-14.14062894,0,0.00233,-0.00814,1
588,-5.160076379,1.683634676,-13.84193043,0.00116,0,-0.00814,1
589,-5.575898922,1.672036282,-13.68851095,0,0,-0.00698,1
590,-5.753083096,1.728242867,-13.19062536,0.00116,0,-0.01164,1
591,-5.560201197,1.27789907,-13.17730807,0.00233,0.00233,-0.00931,1
592,-5.515425843,1.141145234,-12.94853371,0.00582,-0.00349,-0.01164,1
593,-5.216361547,0.861752219,-12.94911518,-0.00116,0.00116,-0.00698,1
594,-4.877983587,0.673399427,-12.74107341,0.00233,-0.00233,-0.00814,1
595,-4.68861651,0.596751513,-12.11664627,-0.00233,0,-0.00814,1
596,-4.482127094,0.649172415,-11.94070356,0.00233,0,-0.00931,1
597,-4.330665033,0.366802746,-11.85404253,0.00814,0.00116,-0.00931,1
598,-4.164998272,0.394851958,-12.05741014,0.00116,-0.00116,-0.00582,1
599,-3.946882967,0.354724475,-11.93175074,-0.00116,-0.00233,-0.00814,1
600,-3.655235103,0.32582459,-11.96076032,0.00698,0.00349,-0.01164,1
601,-3.60870391,0.472931173,-11.78174124,0.00582,0.00349,-0.00814,1
602,-3.530355697,0.948761292,-11.97809326,0.00349,0.00116,-0.00698,1
603,-3.230561664,0.854187327,-12.0474283,0.00116,0.00116,-0.00931,1
604,-3.070332919,0.957835207,-12.21702308,-0.00349,-0.00116,-0.01047,1
605,-2.971332433,1.242929039,-12.43923327,0,-0.00233,-0.00582,1
606,-3.17855648,1.290308016,-12.44923332,0.00349,-0.00116,-0.01164,1
607,-3.386109317,1.550713105,-12.420577,-0.00116,0.00116,-0.00931,1
608,-3.581199661,1.658649978,-12.44184437,-0.00233,-0.00116,-0.00349,1
609,-3.47576771,1.687320869,-12.3334117,0.00116,-0.00233,-0.00698,1
610,-3.385180366,1.890806866,-12.49490857,0.00349,0,-0.00931,1
611,-3.419048132,2.006298952,-12.65486671,0.00233,0.00116,-0.00465,1
612,-3.557560207,1.964674072,-12.89158307,-0.00116,-0.00349,-0.01047,1
613,-3.738439666,1.991521807,-13.09205624,0,-0.00233,-0.00931,1
614,-3.711614649,1.806203862,-13.13902782,-0.00233,0.00116,-0.00698,1
615,-3.923544754,1.971408547,-12.91492823,0.00233,0.00349,-0.01164,1
616,-3.991171853,1.772536073,-12.91445998,0,0.00349,-0.00582,1
617,-4.263592059,1.71668987,-12.90390169,0.00116,0.00116,-0.00698,1
618,-4.39417646,1.605377138,-12.83582834,0,0.00116,-0.01047,1
619,-4.435600014,1.43460705,-12.67939224,0.00582,-0.00116,-0.00698,1
620,-4.406403266,1.414321699,-12.65696549,0.01047,0.00349,-0.00814,1
621,-4.255701548,1.323841717,-12.76104573,-0.00116,0,-0.00582,1
622,-4.171234325,1.243659681,-12.8273382,-0.00233,-0.00233,-0.00698,1
623,-4.038562234,1.330596627,-13.00989386,0.00116,0.00116,-0.00814,1
624,-4.200291976,1.346864525,-13.04724194,-0.00116,0.00116,-0.00698,1
625,-4.087741839,1.398898964,-12.96581594,0.00116,-0.00116,-0.00931,1
626,-3.924184127,1.673920427,-13.21689778,0.00116,0.00116,-0.00931,1
627,-3.973049331,1.810692251,-13.53676604,-0.00233,0.00233,-0.00698,1
628,-3.761146169,1.830470921,-13.73120551,0.00465,0,-0.00814,1
629,-3.711874117,1.76643174,-13.67959364,0.00116,0,-0.00931,1
630,-3.648992746,1.862187745,-13.37791787,0.00233,-0.00116,-0.01164,1
631,-3.531029984,1.871959384,-13.26374744,0,0,-0.00931,1
632,-3.42210906,1.999997608,-13.0491472,0,0,-0.00814,1
633,-3.381274445,2.232866807,-12.96731245,0.00116,0.00233,-0.00698,1
634,-3.4451538,2.268363824,-12.97228966,0.00116,-0.00116,-0.0128,1
635,-3.437138677,2.375586785,-12.69223342,0.00698,-0.00116,-0.00931,1
636,-3.565230943,2.251376723,-12.55035956,0.00349,-0.00116,-0.00931,1
637,-3.615328746,2.29351727,-12.67248036,-0.00116,0,-0.00814,1
638,-3.851091786,2.456393332,-12.74200881,-0.00233,0,-0.00349,1
639,-3.735603187,2.602460908,-12.79260784,0.00233,-0.00116,-0.00582,1
640,-3.57072825,2.770937779,-12.68988174,0.00814,0,-0.0128,1
641,-3.543971142,2.742320541,-12.5734441,0,0.00233,-0.00814,1
642,-3.586307351,2.738207165,-12.28261147,0.00931,0.00233,-0.00698,1
643,-3.611033971,2.779537418,-12.59516993,0.00233,0.00349,-0.00814,1
644,-3.878861309,2.566594973,-12.55732428,0.00116,-0.00116,-0.00814,1
645,-3.788575864,2.407417191,-12.84227924,0.00349,0.00116,-0.00931,1
646,-4.025292502,2.255852443,-13.03082353,0,-0.00116,-0.01047,1
647,-3.892297492,2.325566775,-13.3266088,-0.00116,-0.00233,-0.00931,1
648,-4.040191596,2.247984119,-13.45124491,0.00116,0,-0.00698,1
649,-4.31327862,2.388117201,-13.63478019,-0.00116,-0.00116,-0.00814,1
650,-4.301533127,2.59572947,-13.80594735,0.00349,-0.00233,-0.00582,1
651,-4.387670286,2.645055379,-14.2407854,0.00116,-0.00233,-0.00698,1
652,-4.418928645,2.5066285,-14.93646812,0.00349,0.00116,-0.00931,1
653,-4.376321947,2.491171038,-14.93276376,0.00582,0.00233,-0.00814,1
654,-4.112492289,2.380988393,-15.25891334,-0.00233,-0.00116,-0.00931,1
655,-4.193587064,2.446489703,-14.88312494,0.00116,-0.00233,-0.00582,1
656,-3.995118166,2.51048927,-14.72861172,-0.00116,0.00116,-0.00465,1
657,-3.736905521,2.635494805,-14.60204456,0.00582,0.00349,-0.00698,1
658,-3.714200559,2.8150286,-14.61972357,0.00465,-0.00116,-0.00698,1
659,-3.670564321,2.705362685,-14.62227161,-0.00116,-0.00116,-0.00931,1
660,-3.839070365,2.813621478,-14.62308714,0.00349,0,-0.01047,1
661,-3.96073619,2.762070361,-14.59646184,-0.00349,0.00233,-0.00931,1
662,-3.842902851,2.620451335,-14.32878855,-0.00349,0,-0.01513,1
663,-3.697025273,2.339119064,-13.98902678,0,0,-0.00931,1
664,-3.521115467,2.128603701,-13.93930366,0,0.00116,-0.01047,1
665,-3.449093651,1.901860644,-13.969676,0.00582,0.00116,-0.00698,1
666,-3.372116242,1.784535883,-13.76610538,-0.00116,0.00116,-0.00931,1
667,-3.668019034,1.596716789,-13.8802744,0.00233,0.00116,-0.00931,1
668,-3.961592196,1.533753231,-13.83164907,-0.00698,0.00116,-0.01047,1
669,-4.273830292,1.694144428,-13.79741734,0.00116,0.00233,-0.00698,1
670,-4.43192954,1.540310364,-13.53690213,-0.00349,0,-0.00465,1
671,-4.553024994,1.526222812,-13.33984631,0,0.00116,-0.00698,1
672,-4.585508321,1.465207437,-13.23611929,0.00233,0.00116,-0.00582,1
673,-4.669831969,1.279996055,-12.9528573,-0.00116,0.00116,-0.0128,1
674,-4.76523801,1.255578585,-12.93094023,0.00116,0.00116,-0.00814,1
675,-4.430136103,1.32332778,-13.10242387,-0.00349,0.00116,-0.00814,1
676,-4.299145446,1.229891333,-13.2434841,0,-0.00233,-0.00582,1
677,-4.27105956,1.299681388,-13.40875536,0,0,-0.01047,1
678,-4.210321009,1.096062699,-13.50780161,0.00116,0.00116,-0.00698,1
679,-4.050915963,0.981674293,-13.59247434,0,-0.00233,-0.00582,1
680,-4.044154912,0.880648389,-13.93648736,0.00349,-0.00233,-0.00465,1
681,-3.93519773,1.195168284,-14.17113684,0.00233,0.00233,-0.00931,1
682,-3.675188217,1.335006171,-14.2926552,0.00582,0.00233,-0.00931,1
683,-3.555873376,1.326682933,-14.35102241,0.00349,0.00349,-0.00931,1
684,-3.572396,1.110733212,-14.53286678,0.00116,-0.00116,-0.00931,1
685,-3.458886704,1.075769443,-14.53785803,-0.00349,0.00116,-0.00698,1
686,-3.125849042,1.173170436,-14.6104002,0.00233,0,-0.01047,1
687,-3.015155022,1.246223045,-14.70065273,0,-0.00233,-0.01164,1
688,-3.051566399,1.184250532,-14.62664609,0.00233,0,-0.01164,1
689,-2.948903519,1.42505215,-14.44681337,0.00698,0.00233,-0.00698,1
690,-2.701999792,1.401812579,-14.60673332,0.00349,0,-0.00582,1
691,-2.792994824,1.365605973,-14.59146399,-0.00116,-0.00116,-0.01164,1
692,-2.914101586,1.411335326,-14.59211983,0.00349,0.00116,-0.01164,1
693,-2.961861158,1.40373162,-14.37155735,0.00233,0.00116,-0.00814,1
694,-3.246170864,1.637601582,-14.23969283,0.00698,0.00233,-0.00698,1
695,-3.449764708,1.677213394,-13.94726879,0,0,-0.01047,1
696,-3.505340048,2.116556718,-13.69174829,-0.00233,-0.00116,-0.00582,1
697,-3.392751327,2.234693777,-13.90066302,0.00233,0,-0.00931,1
698,-3.520512311,2.260591053,-13.64362699,0.00233,0.00233,-0.00698,1
