,Accx,Accy,Accz,Gyrx,Gyry,Gyrz,Entr
104,-0.617393222,0.05265854,12.78791593,-0.01629,-0.01047,-0.00698,3
105,-0.929179022,0.353102679,12.93159324,-0.0256,-0.0256,-0.00931,3
106,-1.092850582,0.509719778,12.89196735,-0.03491,-0.02211,-0.00582,3
107,-1.241846976,0.61823251,12.38481704,0.02909,0.01629,-0.02327,3
108,-1.190303473,0.811527764,12.24020933,0.01629,0.00814,-0.01862,3
109,-1.367663369,0.556784414,12.19031774,-0.0384,-0.02327,-0.00814,3
110,-1.295615689,0.606720562,12.108237,-0.02443,-0.01862,-0.01513,3
111,-1.591886582,0.677099666,11.97429601,0.02909,0.02211,-0.01978,3
112,-1.632987808,0.636358666,11.70677997,-0.03258,-0.01978,-0.00814,3
113,-1.599154292,0.215454902,11.82664474,-0.05352,-0.0384,-0.00814,3
114,-1.626164287,0.091949266,11.73661252,-0.01862,-0.0128,-0.01396,3
115,-1.320040831,0.042032495,11.72870291,0.04305,0.03956,-0.01745,3
116,-1.099956053,-0.126230792,11.47292425,0.06748,0.0477,-0.02909,3
117,-0.806252687,-0.130669615,11.17241143,0.03258,0.02211,-0.02327,3
118,-0.515002752,-0.194345187,11.05973828,-0.01745,-0.00698,-0.00698,3
119,-0.22255331,-0.23914815,10.88595502,-0.01047,-0.00931,-0.01047,3
120,0.028138718,-0.375724819,10.99014449,-0.01164,-0.00465,-0.0128,3
121,0.060746913,-0.559170464,10.94321966,0.01396,0.00582,-0.01629,3
122,0.384755227,-0.46055602,10.76595783,-0.00582,-0.00233,-0.00931,3
123,0.757623375,-0.243538134,10.67457708,-0.00582,0,-0.01396,3
124,0.929580022,-0.288997666,10.5029784,-0.0256,-0.01745,-0.00814,3
125,1.04529309,-0.07820884,10.43116394,0.00233,-0.00116,-0.01745,3
126,1.093593562,0.271772509,10.28792586,0.06283,0.04189,-0.03025,3
127,1.000946405,0.186796636,10.29375218,0.01978,0.01396,-0.02094,3
128,0.907363147,-0.120042061,10.13905925,-0.0256,-0.01396,-0.00698,3
129,0.887354924,-0.368449402,10.19595728,-0.01862,-0.01047,-0.00931,3
130,0.744852616,-0.527409914,10.00373777,0.01513,0.01396,-0.01629,3
131,0.785247558,-0.570227908,10.13286417,-0.02792,-0.01862,-0.00582,3
132,0.849517854,-0.566937348,10.1281549,-0.03142,-0.02211,-0.0128,3
133,0.676657939,-0.519411984,10.49778056,0.02094,0.01629,-0.01629,3
134,0.55044772,-0.527007909,10.60680233,0,0.00233,-0.0128,3
135,0.603434834,-0.568113322,10.67850227,-0.01978,-0.01396,-0.01164,3
136,0.219643762,-0.442657268,10.85346312,-0.03025,-0.02211,-0.00931,3
137,0.260814945,-0.427860425,11.08440165,-0.00814,-0.00465,-0.0128,3
138,0.300919999,-0.504228228,11.1150004,-0.01047,-0.00582,-0.01047,3
139,0.429692137,-0.383633014,11.55603734,-0.00116,-0.00233,-0.01164,3
140,0.520062002,-0.307746193,11.61322902,0.03607,0.02676,-0.02094,3
141,0.44142063,-0.131492227,12.07762696,0.02094,0.01513,-0.02094,3
142,0.530722956,0.042310759,12.37519104,-0.00698,-0.00698,-0.01396,3
143,0.759472402,0.159598022,12.56345814,-0.00814,-0.00814,-0.0128,3
144,0.943502478,0.277867798,12.56076892,0.01862,0.01862,-0.01978,3
145,1.256787931,0.308397976,12.72119421,0.00116,0.00233,-0.01164,3
146,1.361340319,0.388262615,12.90715288,-0.03258,-0.01629,-0.00814,3
147,1.755465812,0.379280367,13.18144298,0.00582,0.00465,-0.01047,3
148,1.704131698,0.499373754,12.97461904,0.0128,0.00698,-0.01862,3
149,1.58790501,0.504044478,12.81040442,-0.00814,-0.00582,-0.00931,3
150,1.397378163,0.62520819,12.59384927,0.00233,0.00116,-0.01629,3
151,1.173148017,0.585327035,12.42189143,0.00233,0.00465,-0.01396,3
152,0.884891498,0.602942645,12.0331305,0.00814,0.00116,-0.01396,3
153,0.676790823,0.643510005,11.8741807,-0.02443,-0.01396,-0.00931,3
154,0.526724634,0.714885509,11.6592826,0.03491,0.02443,-0.01978,3
155,0.281351699,0.616719962,11.54668072,-0.01047,-0.00582,-0.0128,3
156,0.112029505,0.512023131,11.39962903,-0.01396,-0.0128,-0.01513,3
157,-0.081743893,0.514773025,11.12343435,0.0256,0.01862,-0.02094,3
158,-0.173750145,0.552361148,10.73028601,-0.02327,-0.01978,-0.00931,3
159,-0.405968802,0.344855165,10.8421022,0.04538,0.03142,-0.01978,3
160,-0.559631322,0.22694736,10.82387667,0.01513,0.00931,-0.01745,3
161,-0.85602225,0.190078873,10.51042937,-0.00349,-0.00582,-0.01164,3
162,-0.664074994,0.228912799,10.61134919,-0.00698,-0.00582,-0.00931,3
163,-0.820981098,0.093062367,10.43658823,-0.00931,-0.00349,-0.0128,3
164,-0.898599814,0.289083128,10.47977676,0.04189,0.02676,-0.02443,3
165,-1.150186897,0.402652507,10.5968303,-0.04305,-0.02792,-0.00233,3
166,-1.172191018,0.734981031,10.81818782,-0.0733,-0.05003,-0.00349,3
167,-1.185716995,0.603083934,10.8840092,-0.06283,-0.04887,-0.00582,3
168,-1.25709514,1.034595429,10.7686117,-0.01047,-0.00931,-0.01047,3
169,-1.272897226,1.180653069,11.0176538,0.01047,0.01745,-0.01396,3
170,-1.09941657,1.368621509,11.14887899,0.01978,0.01862,-0.01629,3
171,-0.94135498,1.619431111,11.30323267,0.06981,0.05585,-0.02676,3
172,-1.004860921,1.712282305,11.42362601,0.00698,0.00698,-0.01629,3
173,-1.094832187,1.716255329,11.49074241,-0.02792,-0.01513,-0.00698,3
174,-1.068186173,1.494991972,11.70339002,0.04072,0.02676,-0.02094,3
175,-1.156365285,1.366540008,11.83142693,0.05701,0.03491,-0.03025,3
176,-0.922274758,1.122451965,11.98104085,-0.06516,-0.04538,0.00349,3
177,-0.931244165,0.990423145,12.12199028,-0.00931,-0.00465,-0.0128,3
178,-0.787003503,0.682018551,12.26738228,0.01164,0.00814,-0.01745,3
179,-0.755178684,0.431532283,12.15444947,-0.00349,-0.00233,-0.01396,3
180,-0.783923889,0.709233362,12.18789171,0.02909,0.01629,-0.02094,3
181,-0.859804531,0.688843933,12.10235462,0.03491,0.02094,-0.02211,3
182,-0.77306704,0.488772881,11.78858458,0.05119,0.03142,-0.0256,3
183,-0.570723687,0.636707133,11.65824095,-0.02909,-0.01978,-0.00698,3
184,-0.598958635,0.525688724,11.51842383,-0.04421,-0.02792,-0.00931,3
185,-0.445681786,0.483792235,11.37044765,0.03956,0.0256,-0.02094,3
186,-0.420088178,0.358339942,11.35938821,0.00465,0.00465,-0.01978,3
187,-0.262391392,0.268867074,11.4349866,-0.04887,-0.03723,-0.00349,3
188,-0.278107739,-0.051184907,11.37156642,-0.03025,-0.01745,-0.00814,3
189,-0.213364738,-0.152983735,11.11885234,0.09192,0.06399,-0.03258,3
190,-0.40338915,-0.039986903,11.05329963,0.03374,0.0256,-0.02327,3
191,-0.259933334,-0.07362517,10.80570252,-0.08843,-0.0605,0.00465,3
192,-0.078112079,-0.081430349,10.49276747,-0.0256,-0.01513,-0.00814,3
193,0.075682936,-0.115155624,10.67699495,0.05236,0.03956,-0.02094,3
194,0.155192979,-0.213710985,10.64280578,0.02094,0.01629,-0.02094,3
195,0.086913184,-0.092831684,10.73832463,0.00465,0.00116,-0.01629,3
196,-0.092435949,-0.078382571,10.72655632,-0.00233,-0.00233,-0.01164,3
197,-0.023872541,-0.284045822,10.630479,0.00465,0.00582,-0.01396,3
198,-0.217531046,-0.112397547,10.37387364,-0.02909,-0.02094,-0.00931,3
199,-0.219465499,-0.205160279,10.47632108,0.00814,0.00698,-0.01513,3
200,-0.130980089,-0.225839724,10.42636998,0.01047,0.00931,-0.01629,3
201,0.059985389,-0.350578634,10.60878775,0.0256,0.02094,-0.02094,3
202,0.205803246,-0.260296936,10.77179342,-0.01862,-0.01745,-0.00582,3
203,0.367798015,-0.458821656,10.85271722,-0.0128,-0.01047,-0.00814,3
204,0.650964183,-0.659876403,10.90328144,0.00349,0.00582,-0.01396,3
205,0.768274967,-0.852435594,11.04171374,0.05585,0.03723,-0.03025,3
206,0.891865391,-0.878365027,11.26942396,0.00931,0.00465,-0.01513,3
207,0.977957843,-0.765449588,11.49459728,-0.04538,-0.02792,-0.00116,3
208,1.092551092,-0.893713881,11.54136395,0.00814,0.00814,-0.01629,3
209,1.097278664,-0.882423417,11.68909884,0.02094,0.01978,-0.01862,3
210,0.889185274,-0.676280836,11.67149544,-0.00814,-0.00116,-0.01047,3
211,0.820993922,-0.501097754,11.4204945,0.00931,0.00582,-0.01513,3
212,0.864099406,-0.52743423,11.34030178,0.01047,0.00582,-0.01978,3
213,0.634793219,-0.552617076,11.07818807,0.02443,0.01513,-0.01978,3
214,0.702540025,-0.460508741,11.11641618,0.03491,0.01978,-0.02211,3
215,0.53027849,-0.624032429,10.87336977,0.00233,0.00582,-0.01396,3
216,0.524840417,-0.740552683,10.64717178,-0.00349,0.00116,-0.01164,3
217,0.174163174,-0.777860061,10.65504713,-0.00233,-0.00116,-0.00931,3
218,-0.004051206,-1.0553058,10.2780098,0.01513,0.01047,-0.01862,3
219,0.069023383,-0.772355968,10.14597051,0.00931,0.00582,-0.01629,3
220,-0.17555377,-0.706330291,10.26965088,0.03258,0.02211,-0.0256,3
221,-0.507894044,-0.734126919,9.731784787,-0.0256,-0.01513,-0.00698,3
222,-0.816386801,-0.440543355,9.429503875,-0.03723,-0.02909,-0.00116,3
223,-1.023614881,-0.573884494,9.707735185,0.03025,0.02211,-0.02094,3
224,-1.007688903,-0.48570056,9.545624855,0.06865,0.04421,-0.03374,3
225,-0.961192885,-0.297446854,9.449492297,0.02327,0.01862,-0.02443,3
226,-1.064245989,-0.236130077,9.308357963,-0.00582,-0.01047,-0.01396,3
227,-1.206969611,-0.088506545,9.145303254,-0.00465,-0.00582,-0.01396,3
228,-1.204356008,0.051970297,8.82539298,0.00582,-0.00116,-0.0128,3
229,-1.234352156,0.290061961,8.984444843,-0.03025,-0.01513,-0.00814,3
230,-1.10636068,0.343270163,8.97506727,-0.01978,-0.01164,-0.00465,3
231,-1.039287227,0.461830883,9.042113415,0.06283,0.03723,-0.03491,3
232,-0.909022267,0.321609976,9.226429237,0.02327,0.0128,-0.01396,3
233,-0.801909586,-0.057575204,9.498785529,-0.06632,-0.04538,0.00349,3
234,-0.654427621,-0.140149177,9.686078076,-0.0477,-0.03025,-0.00698,3
235,-0.475536741,-0.216460758,9.868302042,-0.05585,-0.03723,-0.00698,3
236,-0.291884487,-0.42490339,9.796539932,-0.03374,-0.01862,-0.01164,3
237,-0.125216052,-0.297135766,10.00588934,0.05119,0.03607,-0.0256,3
238,-0.024649733,-0.437914118,10.19622627,0.0477,0.03142,-0.0256,3
239,0.026568889,-0.119390961,10.37001229,-0.00465,-0.00116,-0.01047,3
240,0.253634819,-0.110193654,10.75354812,0.00465,0.00233,-0.01513,3
241,0.36941508,-0.101583748,10.92164308,-0.0128,-0.01164,-0.00814,3
242,0.249110794,-0.380247198,11.0963183,-0.02211,-0.0128,-0.01047,3
243,0.22419772,-0.292719832,11.42597852,0.01164,0.00698,-0.0128,3
244,0.261024551,-0.273821335,11.57296024,-0.02676,-0.01396,-0.00698,3
245,0.005594695,-0.415935395,11.47434732,-0.01745,-0.01396,-0.01047,3
246,-0.003995617,-0.320177171,11.7376285,-0.00465,-0.00698,-0.01047,3
247,-0.053251666,-0.237306949,12.08582429,-0.02909,-0.02443,-0.00931,3
248,0.059700598,-0.12834177,12.20797039,0.00814,0.00698,-0.01396,3
249,0.17526156,-0.073018258,11.79624592,0.00814,0.00814,-0.01513,3
250,0.191483948,-0.053977722,11.84565198,-0.0477,-0.04072,-0.00465,3
251,0.298067471,-0.083900608,11.55028905,-0.03258,-0.03142,-0.00814,3
252,0.136429486,0.064737584,11.21353674,-0.06516,-0.05236,-0.0128,3
253,0.112516648,0.228193813,11.04542984,-0.05701,-0.0477,-0.01047,3
254,-0.08083606,0.26456666,10.65179179,-0.03956,-0.03258,-0.01164,3
255,-0.164295129,0.326734529,10.32060794,-0.04538,-0.03607,-0.01164,3
256,-0.109212651,0.522498921,9.963385442,-0.0605,-0.05119,-0.01047,3
257,0.041834085,0.225526543,9.689409921,-0.0256,-0.01978,-0.01164,3
258,0.033045749,0.201555357,9.317246588,0.02327,0.02211,-0.01862,3
259,0.016350183,0.074704348,9.542323418,-0.00233,-0.00116,-0.01396,3
260,0.134449594,-0.103199084,9.835164426,0,0.00582,-0.01164,3
261,0.178675946,-0.211446902,9.923511264,-0.02327,-0.01862,-0.01164,3
262,0.308159504,-0.775229277,10.06732965,-0.03025,-0.0256,-0.01164,3
263,0.391308824,-0.980365084,10.32729191,-0.02792,-0.02909,-0.01164,3
264,0.275918952,-1.124320104,10.19438854,-0.01047,-0.00698,-0.01164,3
265,0.361107232,-1.294548496,10.2854544,0.04421,0.03723,-0.01978,3
266,0.382352999,-1.396612632,10.51542489,0.0477,0.04072,-0.02327,3
267,0.143920049,-1.299317119,10.54728248,0.09192,0.08494,-0.0256,3
268,0.201556574,-1.187626511,10.99148518,0.13962,0.11635,-0.0256,3
269,0.200401384,-1.132769999,11.20811312,0.08145,0.05818,-0.04072,3
270,0.106952754,-1.15645643,11.46000271,-0.05352,-0.03491,-0.00582,3
271,0.033733534,-1.167612985,11.80743816,-0.04538,-0.03142,-0.00931,3
272,-0.041532581,-1.101344719,11.68789409,0.01862,0.01862,-0.01513,3
273,0.143628176,-0.939430432,11.78474706,0.03723,0.02676,-0.01862,3
274,0.183453412,-0.85520307,11.82329541,-0.02443,-0.01978,-0.00698,3
275,0.090850036,-0.703249119,11.33547625,-0.00465,-0.00116,-0.01513,3
276,0.080459949,-0.608257693,11.32390911,-0.01047,-0.01047,-0.01513,3
277,-0.07659559,-0.511318848,11.21084995,-0.03025,-0.01978,-0.01164,3
278,-0.180892038,-0.286073991,10.83226347,0.02909,0.02327,-0.01978,3
279,-0.046896415,-0.124304063,10.71856288,-0.00582,-0.00698,-0.0128,3
280,-0.025583177,-0.279685748,10.47353868,-0.01978,-0.01513,-0.00931,3
281,-0.05930206,-0.234226387,10.18032888,0.0128,0.01047,-0.01513,3
282,-0.184260062,-0.184193765,9.789169363,-0.0128,-0.01164,-0.01164,3
283,-0.455027468,0.058772036,9.842689612,0.01978,0.01513,-0.01513,3
284,-0.720910662,0.015906029,9.548242764,0.00349,-0.00233,-0.01629,3
285,-0.878600882,0.143335794,9.56231713,0.02792,0.02094,-0.02211,3
286,-1.366322962,0.324019953,9.583766574,0.02792,0.01978,-0.01978,3
287,-1.416343047,0.206587833,9.737119601,-0.00233,-0.00233,-0.01862,3
288,-1.67397069,0.028806475,9.708900046,-0.01164,-0.00931,-0.01047,3
289,-1.772813139,0.02087689,9.817031588,-0.0256,-0.01862,-0.00931,3
290,-1.711461098,-0.30767976,9.833956714,-0.00349,0,-0.01629,3
291,-1.884119654,-0.519220102,10.25889915,0.03025,0.02443,-0.02211,3
292,-1.776801195,-0.7663055,10.42414703,0.00582,0.00465,-0.01513,3
293,-1.659517332,-0.612783236,10.58355152,-0.0256,-0.01629,-0.00931,3
294,-1.439530369,-0.682914674,10.79494914,-0.04887,-0.03956,-0.00698,3
295,-1.256698662,-0.748867304,10.96872107,-0.00349,-0.00233,-0.01629,3
296,-1.078748426,-1.013704347,11.02010667,0.09657,0.06516,-0.03374,3
297,-0.817925553,-0.906688667,11.13538841,-0.03374,-0.02211,-0.00465,3
298,-0.69036815,-0.979612665,11.04959331,-0.08377,-0.05701,-0.00116,3
299,-0.547883853,-0.993897307,10.91443164,-0.00116,0.00582,-0.01047,3
300,-0.468370394,-0.955718374,11.24014968,-0.00116,-0.00233,-0.0128,3
301,-0.382193931,-0.749236184,11.46912286,-0.00349,-0.00349,-0.01396,3
302,-0.25049026,-0.46501202,11.39160698,0.05701,0.04421,-0.01978,3
303,-0.27660429,-0.212489084,11.4595612,0.03607,0.0256,-0.01862,3
304,0.010793312,-0.067594021,11.45600487,0.00931,0.00582,-0.0128,3
305,0.027604148,0.064242427,11.32850161,0.01047,0.00698,-0.01745,3
306,0.025743649,-0.137667481,11.46705469,-0.00233,-0.00465,-0.01396,3
307,-0.076174729,-0.187568247,11.71084839,0.0128,0.01047,-0.01745,3
308,-0.244027546,-0.400083755,11.7517587,0,-0.00116,-0.01513,3
309,-0.260419259,-0.293389325,11.52490833,0.01396,0.00465,-0.01745,3
310,-0.364037165,-0.42702219,11.34876794,-0.00465,-0.00116,-0.0128,3
311,-0.548458123,-0.647345851,11.29817838,-0.01047,-0.00582,-0.00931,3
312,-0.705675011,-0.595857047,11.19757952,0.01513,0.01396,-0.01629,3
313,-0.740761052,-0.519928572,11.37409338,0.02792,0.02327,-0.01978,3
314,-0.802058107,-0.427920768,11.52060955,-0.01164,-0.00931,-0.0128,3
315,-0.89837487,-0.361305872,11.495429,-0.03025,-0.02094,-0.00814,3
316,-0.755506555,-0.358644275,11.44972699,-0.00931,-0.00582,-0.00814,3
317,-0.733577334,-0.407272748,11.44133402,0.05469,0.03723,-0.02909,3
318,-0.640459397,-0.454503049,11.19048374,0.02443,0.01629,-0.02211,3
319,-0.476242741,-0.697471299,11.10650478,-0.02792,-0.01862,-0.00582,3
320,-0.269636366,-0.798875688,11.27273709,0.01978,0.01978,-0.01513,3
321,-0.346793952,-0.668831614,11.12104831,0.00814,0.00582,-0.01513,3
322,-0.02696753,-0.710136852,11.00705952,-0.02327,-0.01745,-0.00814,3
323,0.06307624,-0.459047568,11.09950366,-0.03723,-0.02676,-0.00698,3
324,0.282040345,-0.158913889,10.98610259,0.02909,0.01862,-0.02094,3
325,0.518884552,0.093213354,11.0095178,0.03142,0.02211,-0.02211,3
326,0.531810839,0.275747527,10.88809353,-0.00465,-0.00465,-0.01164,3
327,0.90176968,0.137963365,10.97583073,-0.03142,-0.0256,-0.00931,3
328,0.991385677,0.361238053,11.02842902,0.00465,0.00582,-0.01513,3
329,0.714957948,0.287458463,10.95005694,0.03025,0.01862,-0.01862,3
330,0.610495373,0.388554533,11.26579286,-0.02094,-0.0128,-0.00814,3
331,0.277179446,0.435667395,11.35012487,0.0128,0.0128,-0.01629,3
332,0.086493594,0.418465635,11.37590817,0.00465,0.00349,-0.01745,3
333,-0.126842204,0.239701413,11.56233874,0.00116,0.00116,-0.01513,3
334,-0.190551604,0.068788355,11.8795547,0,-0.00116,-0.01629,3
335,-0.331660938,-0.155954959,11.82432807,0.00465,0,-0.01513,3
336,-0.436850009,-0.16861132,11.66300866,-0.01164,-0.00698,-0.00931,3
337,-0.759338395,-0.456600932,11.84724148,0.02909,0.02094,-0.02211,3
338,-0.997021254,-0.972234103,11.79676948,0.01047,0.00582,-0.0128,3
339,-1.008749182,-0.943830786,11.90801027,0.02327,0.01629,-0.01978,3
340,-1.131409847,-0.946640742,11.87036841,0.01396,0.00931,-0.01629,3
341,-1.130453574,-1.151441393,11.80932795,0,-0.00116,-0.01513,3
342,-1.567159746,-1.175264003,11.62891926,0.02676,0.01745,-0.01745,3
343,-1.689379328,-1.116715999,11.59835842,-0.01978,-0.00931,-0.00931,3
344,-1.434107796,-1.186010081,11.5965481,-0.03491,-0.01862,-0.00582,3
345,-1.287955396,-1.145555101,11.57766647,-0.01862,-0.01396,-0.00931,3
346,-1.251413832,-0.95600617,11.2101615,0.03723,0.02211,-0.0256,3
347,-1.174002578,-0.859282475,11.02398875,-0.01513,-0.01164,-0.00814,3
348,-0.928671176,-0.898887866,10.85904262,-0.04654,-0.02792,-0.00931,3
349,-0.699019943,-0.775535691,10.77588503,0.00349,0.00349,-0.01164,3
350,-0.621590598,-0.783612424,10.55351883,0.02676,0.01978,-0.01513,3
351,-0.438934373,-0.658018245,10.36056583,-0.0128,-0.00465,-0.01047,3
352,-0.536375667,-0.630095275,10.17182025,0.00233,0.00349,-0.01513,3
353,-0.246842368,-0.619229702,9.994300611,-0.04421,-0.02792,-0.00582,3
354,-0.321229392,-0.762982245,9.90021036,-0.02327,-0.01862,-0.01047,3
355,-0.188248597,-0.963614065,10.19145326,0.0128,0.0128,-0.01513,3
356,-0.397965932,-0.78923671,10.2026538,0.00465,0.00582,-0.01862,3
357,-0.644997493,-0.626548903,10.37035518,-0.03607,-0.0256,-0.00698,3
358,-0.499909977,-0.474619096,10.15640526,-0.0384,-0.02909,-0.00814,3
359,-0.662185197,-0.217436533,10.00233609,0.03491,0.02676,-0.01745,3
360,-0.747162591,-0.215913388,10.16505128,-0.00233,0.00349,-0.0128,3
361,-0.767641353,0.09401761,10.34361969,0.00582,0.00465,-0.01513,3
362,-0.780324253,0.119469839,10.34714981,-0.01047,-0.00814,-0.00814,3
363,-0.591391084,0.226412475,10.21418086,0.00233,0.00116,-0.01396,3
364,-0.663917317,-0.089811736,10.17583934,0.04421,0.03142,-0.02211,3
365,-0.595429938,-0.255342169,10.13193919,-0.02792,-0.01862,-0.00814,3
366,-0.49164523,-0.418422404,10.28436968,-0.03142,-0.02443,-0.01164,3
367,-0.56335953,-0.179794092,10.29685079,0.03025,0.02094,-0.02094,3
368,-0.442677498,-0.03511907,10.29888404,0.02094,0.01629,-0.02094,3
369,-0.261980736,-0.236223418,10.21260218,0.00233,0.00233,-0.01396,3
370,-0.20129691,-0.139396181,10.15150759,0,0.00233,-0.01396,3
371,-0.156268074,-0.35008308,10.14568627,-0.05119,-0.03491,-0.00465,3
372,0.092937771,-0.305594443,10.2855952,-0.05352,-0.04305,-0.01164,3
373,0.349044712,-0.668186984,10.2824593,-0.02676,-0.02443,-0.0128,3
374,0.522578238,-0.700213847,10.64289884,-0.01629,-0.0128,-0.01164,3
375,0.524191136,-0.838911169,10.78700763,-0.0256,-0.01862,-0.01513,3
376,0.574039757,-1.247084595,11.10469864,0.02792,0.02676,-0.01629,3
377,0.501140323,-1.244930177,11.31624775,0.12682,0.10239,-0.03258,3
378,0.557778576,-1.171717733,11.46487194,0.04887,0.02909,-0.02094,3
379,0.563197759,-1.237971923,11.70517397,-0.08494,-0.05818,0.00465,3
380,0.418434474,-1.464333234,11.58397808,-0.05818,-0.04421,-0.01047,3
381,0.333717176,-1.266261947,11.66199737,0.01978,0.02094,-0.01396,3
382,0.059524697,-1.336067079,11.54038366,-0.00698,-0.00465,-0.01396,3
383,-0.116986724,-1.06699396,11.31932548,-0.03607,-0.03374,-0.00931,3
384,-0.218705896,-0.855450789,11.43814623,0.02676,0.02094,-0.02094,3
385,-0.391739569,-0.806340133,11.33371535,0,0.00349,-0.01396,3
386,-0.565242287,-0.640020245,11.41687356,0.01047,0.01047,-0.01513,3
387,-0.777840591,-0.514410802,11.59652225,0.01047,0.01047,-0.01745,3
388,-0.892475079,-0.128146875,11.68850704,0.02327,0.02211,-0.01629,3
